Mapa da patologia,"Calhas metálicas: Presença de umidade e infiltrações, nas lajes acima da calha"
Solução recomendada,"Calhas metálicas: Recomenda-se a recuperação da área com a aplicação de uma nova 
impermeabilização na laje acima da calha metálica, utilizando manta asfáltica ou 
membrana líquida impermeabilizante, estendendo-se até a área de contato com a calha 
para garantir vedação completa. Além disso, é necessário reparar ou substituir as partes 
danificadas do concreto. Por fim, deve-se verificar o sistema de drenagem, assegurando 
que as calhas e condutores estejam dimensionados corretamente para garantir o 
escoamento eficiente das águas pluviais."
Mapa da patologia,Estrutura: Caixas de gordura com ferragens expostas e infiltrações aparentes.
Solução recomendada,"Estrutura: Limpeza completa da área para remover resíduos de gordura e detritos que possam estar causando o entupimento ou piorando as infiltrações. Em seguida, as ferragens expostas devem ser tratadas,"
Mapa da patologia,Estrutura: Ferragens expostas com processo de corrosão.
Solução recomendada,Estrutura: Fazer tratamento das estruturas.
Mapa da patologia,Paredes e Tubulações: Ferragens expostas com processo de corrosão.
Solução recomendada,"Paredes e Tubulações: Para o tratamento de infiltrações em paredes e tubulações, o primeiro passo é identificar a origem da infiltração e eliminar qualquer vazamento nas tubulações. No caso de tubulações danificadas, deve-se substituir ou reparar os trechos afetados, garantindo o uso de materiais adequados e a vedação correta nas conexões. Para as paredes afetadas, recomenda-se remover o revestimento deteriorado e aplicar um impermeabilizante à base de argamassa ou resina para criar uma barreira de proteção contra umidade. Além disso, é fundamental garantir que o sistema de drenagem de água ao redor das áreas afetadas funcione adequadamente, evitando acúmulo de umidade nas superfícies. Após esses passos, pode-se refazer o acabamento da parede com reboco e pintura impermeabilizante. Onde houver processo de corrosão das armaduras, deves-se fazer o tratamento"
Mapa da patologia,"Parede: infiltração em rodapé lateral e frontal da fachada, fissuras e trincas, possível desgaste de alvenaria, verificar boca de lobo pública, podendo gerar patologias."
Solução recomendada,Parede: Impermeabilização do rodapé e reparo nas fissuras e trincas conforme anexo Verificação e eventual reparo da boca de lobo pública
Mapa da patologia,Calha: Ausência de caídas que também podem danificar parede ao respingar 
Solução recomendada,"Calha: Revisão e correção do sistema de calhas, garantindo caimento adequado para evitar respingos."
Mapa da patologia,"Parede: infiltração em rodapé lateral e frontal da fachada, fissuras e trincas, possível desgaste de alvenaria, verificar boca de lobo pública, podendo gerar patologias."
Solução recomendada,Parede: Impermeabilização do rodapé e reparo nas fissuras e trincas conforme anexo Verificação e eventual reparo da boca de lobo pública
Mapa da patologia,Portão: Portão danificado e pintura prejudicada
Solução recomendada,"Calha: Revisão e correção do sistema de calhas, garantindo caimento adequado para evitar respingos."
Mapa da patologia,Portão: Portão danificado e pintura prejudicada
Solução recomendada,Portão: Reparação do portão e nova pintura.
Mapa da patologia,Pilar: Corrosão da armadura e desplacamento de revestimento.
Solução recomendada,"Pilar: Remoção do revestimento deteriorado, tratamento da corrosão das armaduras e novo revestimento."
Mapa da patologia,Portões e grades: corrosão de estrutura metálica e envelhecimento da pintura
Solução recomendada,Portões e grades: Lixamento e aplicação de pintura anticorrosiva nas grades e portões.
Mapa da patologia,"Calçada: fazer novo calçamento, com os devidos rebaixamentos de guias"
Solução recomendada,"Calçada: Refazer a calçada com os materiais adequados, garantindo a acessibilidade e os rebaixamentos necessários."
Mapa da patologia,"Parede: infiltração em rodapé lateral e frontal da fachada, fissuras e trincas, possível desgaste de alvenaria, verificar boca de lobo pública, podendo gerar patologias"
Solução recomendada,Parede: Impermeabilização do rodapé e reparo nas fissuras e trincas conforme anexo Verificação e eventual reparo da boca de lobo pública
Mapa da patologia,"Calha: Revisão e correção do sistema de calhas, garantindo caimento adequado para evitar respingos."
Solução recomendada,Calha: Ausência de caídas que também podem danificar parede ao respingar
Mapa da patologia,Estrutura portão garagem: Viga em processo de desagregação e corrosão acelerada das armaduras
Solução recomendada,Estrutura portão garagem: Tratamento das armaduras corroídas e aplicação de novo revestimento.
Mapa da patologia,Pilar da parede: Pilar de travamento de parede com processo de desagregação e corrosão acelerada das armaduras
Solução recomendada,Pilar da parede: Reforço estrutural dos pilares e vigas comprometidas
Mapa da patologia,Calçada: Recalque de pai de calçada junto a boca de lobo
Solução recomendada,Calçada: Correção do recalque da calçada e reforço do substrato para evitar novos afundamentos.
Mapa da patologia,"Calhas e rufo: ausência de capas e rufose e acabamento insatisfatórios, gerando infiltração"
Solução recomendada,"Calhas e rufo: Instalação de capas e rufos adequados, e aplicação de vedação nos locais necessários."
Mapa da patologia,Calçada: pisos danificados
Solução recomendada,Calçada: Reparo dos pisos danificados da calçada.
Mapa da patologia,Pintura: envelhecimento e desgaste da pintura
Solução recomendada,Pintura: Repintura das superfícies afetadas com materiais de alta durabilidade e resistentes às intempéries.
Mapa da patologia,Poste de energia: estrutura ramificada com corrosão das armaduras e desplacamento dos revestimentos.
Solução recomendada,"Poste de energia: Remoção do revestimento danificado, tratamento anticorrosivo das armaduras e aplicação de novo revestimento, conforme anexo."
Mapa da patologia,"Caixa d’água: caixa em amianto, material cancerígeno"
Solução recomendada,Caixa d’água: Substituição da caixa d'água por uma de material não cancerígeno.
Mapa da patologia,Parede: ausência de reboco gerando infiltrações de água das chuvas prejudicando laje e parede da garagem
Solução recomendada,Parede: Rebocar as paredes para evitar infiltrações.
Mapa da patologia,Tubulações: tubos sem ancoragens devias
Solução recomendada,Tubulações: Limpeza do local e ancoragem correta das tubulações.
Mapa da patologia,Paredes: fazer o revestimento de reboco das paredes laterais expostas às intempéries
Mapa da patologia,Paredes: Aplicação de reboco nas paredes e instalação de rufos conforme as normas técnicas.
Solução recomendada,Portas: parte de estrutura da madeira oca danificado por insetos.
Mapa da patologia,Portas: Tratamento da madeira contra insetos e substituição das partes comprometidas.
Solução recomendada,Estrutura: fissuras e trincas em verga e piso da área
Mapa da patologia,Estrutura: Reparação das fissuras e trincas conforme anexo e reforço do piso onde necessário.
Solução recomendada,"Revestimento: pintura danificado, com infiltração de rodapé ascendente"
Mapa da patologia,Revestimento: Repintura das áreas danificadas após a correção da infiltração.
Solução recomendada,Telhado: estrutura de sustentação do telhado da área frontal mal executado
Mapa da patologia,Telhado: Revisão e reforço da estrutura de sustentação do telhado
Solução recomendada,Telhado: falhas na execução da estrutura de sustentação do telhado e forro da área
Mapa da patologia,"Telhado: Correção das falhas na estrutura do telhado e forro, com possíveis reforços ou substituições de elementos estruturais."
Solução recomendada,"Revestimento: pintura danificado, com infiltração de rodapé ascendente"
Mapa da patologia,Revestimento: Repintura das áreas danificadas após a correção da infiltração
Solução recomendada,Paredes: infiltração em Paredes da sala de entrada com envelhecimento de pintura e acúmulo de fungos
Mapa da patologia,"Paredes: Tratamento das infiltrações, aplicação de fungicida e repintura das paredes."
Solução recomendada,Paredes: infiltração em rodapé de paredes e envelhecimento da pintura.
Mapa da patologia,Paredes: Tratamento das infiltrações e repintura.
Solução recomendada,"Laje: infiltração, parece estar adicionada."
Mapa da patologia,Laje: Verificação e reparo na laje para tratar corrosões futuras.
Solução recomendada,"Portas: parte inferior de portas sacudidas, possível unidade de limpezas periódicas de piso.."
Mapa da patologia,Portas: Reparação ou substituição das portas danificadas
Solução recomendada,Estrutura: fissuras e trincas em editores de verga das janelas
Mapa da patologia,Estrutura: Reparo das fissuras e trincas conforme anexo
Solução recomendada,Paredes: Infiltração de rodapé ascendente
Mapa da patologia,Paredes: Impermeabilização do rodapé e correção das infiltrações.
Solução recomendada,Parede: infiltração em rodapé de parede com enrijecimento da tinta
Mapa da patologia,Parede: Tratamento da infiltração e repintura das paredes.
Mapa da patologia,"Portas: parte inferior de portas sacudidas, possível unidade de limpezas periódicas de piso.."
Solução recomendada,Portas: Reparação ou substituição das portas danificadas.
Mapa da patologia,Estrutura: Falta de amarração em parede de armário
Solução recomendada,Estrutura: Reforço da amarração do armário.
Mapa da patologia,Paredes: Infiltração de rodapé ascendente e envelhecimento da pintura
Solução recomendada,Paredes: Tratamento das infiltrações e repintura das paredes.
Mapa da patologia,Estrutura: Ausência de verga em porta
Solução recomendada,Estrutura: Instalação de verga na porta.
Mapa da patologia,Laje: Laje com possível corrosão da armadura e desplacamento.
Solução recomendada,Laje: Verificação e reparo na laje para evitar infiltrações. .
Mapa da patologia,"Parede: Infiltração de parede do telhado, causando desgaste da pintura e fissuras e trincas em amarrações de paredes."
Solução recomendada,"Parede: Tratamento da infiltração, reparo das fissuras e repintura das paredes."
Mapa da patologia,Estrutura: falhas de contagem e infiltrações de parede lateral e fundo sem reboco e ausência de vergas e contravergas
Solução recomendada,"Estrutura: Reboco das paredes laterais e fundo, instalação de vergas e contravergas."
Mapa da patologia,Paredes: possível perca de desempenho de reboco de parede de dívida da garagem com pintura danificado
Solução recomendada,Paredes: Reparo do reboco e repintura das paredes.
Mapa da patologia,Laje: possível corrosão das armaduras agora alguns meses devido infiltração.
Solução recomendada,Laje: Tratamento da corrosão das armaduras na laje.
Mapa da patologia,Churrasqueira: fazer a demolição de casqueira comprometida.
Solução recomendada,Churrasqueira: Demolição da churrasqueira comprometida.
Mapa da patologia,Paredes: infiltração em rodapé ascendente e fissuras e trincas em vergas e contravergas.
Solução recomendada,"Paredes: Tratamento das infiltrações, reparo das fissuras e trincas, e reforço das vergas e contravergas."
Mapa da patologia,Telhado: Telha quebrada.
Solução recomendada,Telhado: Efetuar troca de telha quebrada.
Mapa da patologia,"Caixa D’agua: ""Contaminação Aquática Residual"" - acúmulo de resíduos e sujeira na caixa d'água, com acesso irregular para manutenção."
Solução recomendada,"Caixa D’agua: Abertura de laje de concreto, para instalação de alçapão de acesso e manutenção e limpeza regular da caixa d’água."
Mapa da patologia,"Caixa D’agua estrutura: ""Exposição Ferral"" - pilar da estrutura expõe ferragens devido à corrosão ou desgaste."
Solução recomendada,Caixa D’agua estrutura: Fazer tratamento da estrutura
Mapa da patologia,Peitoril: fora da norma NBR9050 e legislação do corpo de bombeiros. 
Solução recomendada,Peitoril: Adequação do peitoril às normas da NBR9050 e do corpo de bombeiros.
Mapa da patologia,"Incêndio: Ausência de corrimão na escadaria, sinalização rota de fuga e equipamentos de incêndio em desconformidade e sem fita antiderrapante."
Solução recomendada,
Mapa da patologia,"Incêndio: Ausência de corrimão na escadaria, sinalização rota de fuga e equipamentos de incêndio em desconformidade luz de emergência desativadas , sem fita antiderrapante.."
Solução recomendada,"Incêndio: Instalação imediata de corrimão na escadaria. Atualização da sinalização da rota 
de fuga conforme regulamentos de segurança. Verificação e manutenção dos 
equipamentos de incêndio para conformidade. Ativação das luzes de emergência. 
Aplicação de fita antiderrapante nas áreas necessárias. "
Mapa da patologia,Shaft eletrico: Ausência de fechadura em shaft elétrico com fiação exposta
Solução recomendada,"Shaft eletrico: Instalação imediata de uma fechadura segura no shaft elétrico para restringir o acesso não autorizado, seguida pela correção da fiação exposta por um eletricista qualificado."
Mapa da patologia,Equipamentos de incêndio: Equipamentos com data de validade vencida.
Solução recomendada,Equipamentos de incêndio: fazer nova recargar de extintores e teste hidrostático
Mapa da patologia,"Centro de medição: Disjuntores Despadronizados"" - disjuntores fora das normas e disjuntor 
unipolar em circuito de 220V. "
Solução recomendada,"Centro de medição: Substituição dos disjuntores por modelos adequados e bipolares, conforme as normas de segurança elétrica."
Mapa da patologia,Mangueira de incêndio: Hidrante sem equipamentos e/ou danificados
Solução recomendada,Mangueira de incêndio: Substituição e instalação imediata de equipamentos de hidrante adequados
Mapa da patologia,Calha: Calha com infiltração
Solução recomendada,Calha: Realizer tratamento necessário e fazer impermeabilização de calha. 
Mapa da patologia,Revestimento: Fissuras e trincas e infiltração em parede da fachada
Solução recomendada,Revestimento: Fazer a verificação de atividade das Fissuras e trincas
Mapa da patologia,Revestimento: infiltração em muro divisa e ausência de rejunte em piso
Solução recomendada,Revestimento: verificar causa de infiltração para executar reparos necessários refazer rejunte em todo piso
Mapa da patologia,Piso cerâmico: falta de rejunte
Solução recomendada,Piso cerâmicos: Refazer todo rejunte.
Mapa da patologia,Reservatório: falta de limpeza e tratamento da água.
Solução recomendada,Reservatório: Fazer a limpeza da caixa.
Mapa da patologia,Torneira e revestimento: torneira com tubulação e conexão enferrujada e revestimento com som cavo.
Solução recomendada,"Torneira e revestimento: troca de torneira e se necessário conexão e/ou tubulação, troca de revestimento e argamassa"
Mapa da patologia,"Muro de Divisão: Crescimento de raízes de plantas no muro de divisão, causando fissuras."
Solução recomendada,"Muro de Divisão: Remoção das plantas invasoras, reparo das fissuras e aplicação de uma barreira física ou química para impedir o crescimento das raízes no muro."
Mapa da patologia,Revestimento e calha: Desplacamento de placas e calha com infiltração
Solução recomendada,"Revestimento e calha: Remoção das placas deslocadas, reparo e/ou impermeabilização da 
calha danificada, seguida de vedação das áreas desgastadas para prevenir infiltração de 
água. "
Mapa da patologia,Parede: Rachadura
Solução recomendada,"Parede: Abertura de janela de inspeção em trinca/rachadura para tratamento de 
rachadura em alven"
Mapa da patologia,Janela área de serviço e teto: exposição ferral com corrosão acelerada e desplacamento de concreto e infiltração no teto
Solução recomendada,Caixa d’água: Sujeira interna na caixa. Encanamento sem suporte 
Mapa da patologia,Caixa d’água: Fazer limpeza da caixa d’água e verificar desinfecção. Instalar suportes adequados para tubulação.
Solução recomendada,Peitoril: Altura do peitoril inferior recomendado pela NBR 9050 e legislação do corpo de bombeiros
Mapa da patologia,"Peitoril: Fazer complemento de altura, com guarda corpo de metal ou alvenaria. "
Solução recomendada,Centro de medição: Shafts de elétrica sem fechadura e disjuntor fora da norma
Mapa da patologia,Centro de medição: Instalar fechadura ou cadeados em shafts de elétrica e fazer a troca de disjuntores para modelos din bipolar para 220V e caixa moldada para trifásico em lugar de chave faca.
Solução recomendada,Fachada: Fiações expostas e ninho de passarinho em caixa telefônica  
Mapa da patologia,Fachada: Passar fiação em tubulação ou canaleta e remover ninho de passarinho
Solução recomendada,"Revestimento: Fissuras, trincas e rachaduras em quina de parede e fachada."
Mapa da patologia,"Revestimento: Fazer a verificação de atividade das Fissuras e trincas, conforme anexo, parece ter ocorrido um pequeno recalque, após verificação, prosseguir com o tratamento necessário."
Solução recomendada,"Telhado: Claraboia quebrada, terça sem estrutura e sujeira na caixa d’água."
Mapa da patologia,"Telhado: Fazer a limpeza da caixa, trocar a claraboia para evitar entrada de bichos e recompor estrutura de madeira de contraventamento."
Solução recomendada,"Revestimento: Pisos soltos, sem rejunte e tampa de reservatório danificada."
Mapa da patologia,"Revestimento: Fazer a recolocação de pisos quebrados e soltos, aplicar rejunte e fazer o fechamento e selagem de tampa de reservatório infeiror."
Solução recomendada,Estrutura: Ferragens expostas.
Mapa da patologia,"Estrutura: Fazer o tratamento de ferragens expostas em tampa de concreto, analisando o teor de cloretos, conforme anexo."
Solução recomendada,Elétrica bomba: Fiações expostas e sem automação.
Mapa da patologia,"Elétrica bomba: Fazer a instalação de tubulações e/ou canaletas, para isolamento de fiação e recomendo, fazer a automação para a alternância de bombas."
Solução recomendada,Parede: Peitoril com altura inferior a NBR 9050 e legislação do corpo de bombeiros.
Mapa da patologia,Parede: Fazer o complemento de guarda corpo em metal ou alvenaria.
Solução recomendada,"Incêndio: Ausência de corrimão na escadaria, sinalização rota de fuga em desconformidade, sem fita antiderrapante."
Mapa da patologia,"Incêndio: Instalar corrimão no lado oposto da escadaria, colocar placas de sinalização rota de fuga, escadaria em leque, setas de rodapé, instalar fita antiderrapante nas escadarias em leque."
Solução recomendada,Elétrica: Ausência de acabamentos elétricos.
Mapa da patologia,Elétrica: Instalar placas de tomadas.
Solução recomendada,"Incêndio: Ausência de corrimão na escadaria, sinalização rota de fuga em desconformidade, sem fita antiderrapante."
Mapa da patologia,"Incêndio: Instalar corrimão no lado oposto da escadaria, colocar placas de sinalização rota de fuga, escadaria em leque, setas de rodapé, instalar fita antiderrapante nas escadarias em leque."
Solução recomendada,"Viga: Fissuras, trincas em viga."
Mapa da patologia,"Viga: Fazer a verificação de fissuras, trincas em viga e tratar, conforme anexo"
Solução recomendada,Toldo: Toldo deformado.
Mapa da patologia,Toldo: Fazer a troca de placas e/ou troca do toldo.
Solução recomendada,Revestimento: Pastilhas danificadas e pintura com mapeamento.
Mapa da patologia,Laje: falta de limpeza e limosidade ocasionando degradação de impermeabilização 
Solução recomendada,"Laje: Implementar um programa regular de limpeza e manutenção para prevenir a 
acumulação de sujeira e limosidade, preservando assim a integridade da 
impermeabilização e verificar prazo de validade da impermeabilização "
Mapa da patologia,Armazém: presença de oxidação e ferrugem em estrutura metálica
Solução recomendada,Armazém: Aplicar tratamento antiferrugem e investigar causa do problema
Mapa da patologia,Forro operação: Infiltração no forro devido a falhas na impermeabilização.
Solução recomendada,Forro operação: Reparo das áreas danificadas e aplicação de sistema de impermeabilização adequado.
Mapa da patologia,Forro operação: Infiltração no forro devido a falhas na impermeabilização e acúmulo de agua na laje
Solução recomendada,Forro operação: Reparo das áreas danificadas e aplicação de sistema de impermeabilização adequado.
Mapa da patologia,Teto: Rachaduras no teto possivelmente à infiltração de água da chuva.
Solução recomendada,Teto: Reparo das rachaduras e correção das áreas danificadas na cobertura para evitar infiltrações.
Mapa da patologia,Teto: Manchas amareladas de infiltração no teto devido à umidade.
Solução recomendada,Teto: Tratamento da área afetada para eliminar a umidade e aplicação de pintura acrílica.
Mapa da patologia,Laje: Acúmulo de água parada sobre a laje devido a falta de drenagem adequada.
Solução recomendada,Laje: Implementação de sistema de drenagem para direcionar a água para fora da laje para evitar o acúmulo de água
Mapa da patologia,Forro: Manchas de infiltração no forro devido a vazamentos ou falhas na impermeabilização.
Solução recomendada,"Forro: Identificação e reparo das áreas com vazamentos, seguido pela aplicação de um sistema de impermeabilização adequado para evitar futuras infiltrações."
Mapa da patologia,Teto: infiltração no teto acima do forro devido à infiltração de água da chuva.
Solução recomendada,Teto: Reparo das áreas danificadas na cobertura para evitar infiltrações.
Mapa da patologia,Portas: Fissuras em portas
Solução recomendada,"Portas: Fazer a verificação de atividade das Fissuras, conforme anexo após verificação, prosseguir com o tratamento necessário."
Mapa da patologia,Revestimento: Fissuras em parede de darywall
Solução recomendada,Revestimento: Fazer o tratamento das juntas do draywall.
Mapa da patologia,Pista de acesso de autos: pista de acesso de autos esburacada
Solução recomendada,"Pista de acesso de autos: Substituição de trechos de concreto danificados na pista, com comprimento de até um metro por toda a largura da via. Esse processo será repetido em todos os locais que apresentarem problemas"
Mapa da patologia,calha: rachaduras e fissuras
Solução recomendada,calha: limpar e preencher as rachaduras com selantes polimérico e aplicar uma camada impermeabilizante para prevenir futuras infiltrações.
Mapa da patologia,Parede lateral: fissuras e rachaduras
Solução recomendada,Parede lateral : limpar e preencher as rachaduras com selantes polimérico e aplicar uma camada impermeabilizante para prevenir futuras infiltrações..
Mapa da patologia,Tubulação: tubulação danifica e com plantas crescendo em volta.
Solução recomendada,Tubulação :efetuar troca de parte da tubulação danifica e remoção e limpeza da área em volta
Mapa da patologia,Parede fundos: fissuras e infiltração e pintura descascando e desplacamento de revestimento
Solução recomendada,Parede fundos: muro de divisão: limpar e preencher as fissuras com selantes polimérico e aplicar uma camada impermeabilizante para prevenir futuras infiltrações e aplicar nova pintura remover placas de revestimento e fazer aplicação de nova camada de revestimento em área danificada.
Mapa da patologia,Laje do gás : sem proteção na parte superior
Solução recomendada,Laje do gás: fazer telhado ou proteção de rufo encima da laje do gás
Mapa da patologia,Paredes: desplacamento de revestimento
Solução recomendada,Paredes: remover placas de revestimento e fazer aplicação de nova camada de revestimento em área danificada.
Mapa da patologia,muro de divisão : fissuras e infiltração e pintura descascando e muro de divisão inclinado
Solução recomendada,muro de divisão: limpar e preencher as fissuras com argamassa apropriada e aplicar uma camada impermeabilizante para prevenir futuras infiltrações e aplicar nova pintura .fazer acompanhamento de inclinação de muro se é passivo ou ativo
Mapa da patologia,"Telhas: telhas levantadas podem resultar em infiltrações de água, comprometendo a estrutura e a integridade da construção"
Solução recomendada,"Telhas: recolocar ou substituir as telhas afetadas, garantindo sua fixação correta e vedação adequada para prevenir infiltrações."
Mapa da patologia,Ripa: rachadura na ripa comprometendo a estabilidade das telhas
Solução recomendada,Ripa: substituir a ripa rachada
Mapa da patologia,"Caixa d’ água: caixa d'água de amianto com sujeira representa um grave risco à saúde. O amianto, material altamente perigoso, pode liberar fibras nocivas quando deteriorado, contaminando a água e sendo inalado ou ingerido, aumentando o risco de doenças respiratórias e câncer"
Solução recomendada,"Caixa d’ água:  substituir a caixa de amianto por uma de material seguro, como fibra de 
vidro ou plástico, garantindo limpeza regular e manutenção adequada para evitar 
contaminação. "
Mapa da patologia,rede de drenagem: Verificação de raízes das plantas do jardim danificando tubulação .
Solução recomendada,rede de drenagem: : efetuar remoção de raízes e identificar plantas que estão comprometendo rede de drenagem para remoção
Mapa da patologia,"Muro de divisa: A tinta não foi aplicada de maneira uniforme, resultando em áreas mais escuras ou mais claras."
Solução recomendada,"Muro de divisa: : Para corrigir a aplicação desigual da tinta, lixe suavemente a superfície para remover imperfeições, misture bem a tinta e aplique camadas adicionais de forma uniforme, utilizando rolos e pincéis de boa qualidade, mantendo uma borda úmida e esperando o tempo de secagem adequado entre as camadas."
Mapa da patologia,"Escada marinheiro: Ausência de aterramento da escada e presença de matos em 
impermeabilização. "
Solução recomendada,"Escada marinheiro: Realizar o aterramento adequado da escada marinheiro conforme 
as normas técnicas. Remover os matos da área impermeabilizada e refazer a 
impermeabilização, pontiualmente. "
Mapa da patologia,Para-raios: Luz piloto queimada.
Solução recomendada,Para-raios: Substituir a luz piloto queimada no para-raios.
Mapa da patologia,Tampa caixa d’água: Tampa em concreto quebrada.
Solução recomendada,Tampa caixa d’água: Trocar tampas de concreto para alumínio.
Mapa da patologia,Incêndio: Ausência porta corta fogo e porta com sentido invertido de saída. Ausência de guarda corpo em saída de casa de máquinas e identificação de prumadas das tubulações.
Solução recomendada,"Incêndio: instalar porta corta-fogo e corrigir o sentido da porta existente para facilitar a 
saída instalar guarda-corpo adequado na saída da casa de máquinas. Identificar as 
prumadas das tubulações de forma visível e conforme as normas."
Mapa da patologia,"Elétrica: Troca de chave seccionadora, por disjuntor caixa moldada e instalação de tampa do quadro."
Solução recomendada,Elétrica: Substituir a chave seccionadora por disjuntor caixa moldada e instalar uma tampa apropriada no quadro elétrico.
Mapa da patologia,Lixeira antiga: Ausência de fechadura em shaft.
Solução recomendada,Lixeira antiga: Instalar fechaduras nos shafts.
Mapa da patologia,Elétrica: Shaft sem trancas e com fiação exposta.
Solução recomendada,Elétrica: Corrigir a exposição da fiação nos shafts e garantir que estejam trancados.
Mapa da patologia,"Incêndio: Falta de guarda corpo de proteção contra quedas. Ausência de corrimão no lado oposto da escadaria. Instalação de fita antiderrapante em escada em leque. Objetos “lixeira”, obstruindo rota de fuga."
Solução recomendada,"Incêndio: Instalar guarda-corpo e corrimão no lado oposto da escadaria. 
Colocar fita antiderrapante nas escadas em leque. Trancar a lixeira para não obstruir 
a rota de fuga e manter a compartimentação vertical. "
Mapa da patologia,Teto: Infiltração no teto com possível corrosão de armadura.
Solução recomendada,Teto: Corrigir a infiltração no teto e realizar tratamento anticorrosivo na armadura
Mapa da patologia,"Parede: Infiltração por falta de rufo e/ou canaleta, causando escorrimento em parede e envelhecimento da tinta."
Solução recomendada,Parede: Instalar rufo e/ou canaleta nas áreas necessárias para evitar infiltrações nas paredes.
Mapa da patologia,Piso: rachaduras e fissuras devido à falta de aderência adequada entre o revestimento e o substrato ou ao deslocamento da estrutura subjacente. .
Solução recomendada,"Piso: Reparar as rachaduras e fissuras no piso, garantindo a adesão adequada entre o revestimento e o substrato."
Mapa da patologia,Pilar e viga: Fissuras e trincas em vigas e laje na garagem do térreo
Solução recomendada,"Pilar e viga: Reparar as fissuras e trincas nas vigas e lajes, aplicando reforço estrutural, conforme anexo."
Mapa da patologia,"Para-raios: Laudo de SPDA, fora da norma NBR5419, onde é recomendado a medição de continuidade."
Solução recomendada,Para-raios: Realizar nova medição de continuidade do SPDA e atualizar o laudo conforme a norma NBR5419.
Mapa da patologia,Elétrica: Disjuntor unipolar em circuito 220V e fiação exposta em caixa de passagem sem trancas
Solução recomendada,Elétrica: Substituir o disjuntor unipolar por um dispositivo adequado para circuito 220V e corrigir a exposição da fiação na caixa de passagem.
Mapa da patologia,Elétrica fiação exposta em caixa de passagem sem fechamento. Fiações expostas em fachada do imóvel.
Solução recomendada,"Elétrica Corrigir a exposição da fiação na caixa de passagem e na fachada, garantindo a proteção adequada."
Mapa da patologia,Elétrica: Disjuntor unipolar em circuito 220V e chave com fusível.
Solução recomendada,Elétrica: Substituir o disjuntor unipolar por um dispositivo adequado para circuito 220V.
Mapa da patologia,"Piso: Caixa de passagem aberta, sem proteção."
Solução recomendada,Piso: Fechar a caixa de passagem e garantir a proteção adequada.
Mapa da patologia,Fissuras em paredes e desplacamento de revestimentos e envelhecimento da pintura.
Solução recomendada,"Realizar o reparo das fissuras nas paredes, refazer o revestimento e pintar novamente as áreas afetadas."
Mapa da patologia,Fachada: Presença de matos e possíveis desplacamentos de revestimentos.
Solução recomendada,"Fachada: Remover os matos e verificar os possíveis desplacamentos de revestimentos, corrigindo-os."
Mapa da patologia,Incêndio: Ausência de placa de sinalização de registro de recalque e caixa de registro de recalque na calçada obsoleta.
Solução recomendada,Incêndio: Instalar placa de sinalização de registro de recalque e remover a caixa de registro de recalque na calçada.
Mapa da patologia,Elétrica: Fiação exposta sem proteção e caixa de passagem elétrica obstruída.
Solução recomendada,"Elétrica: Corrigir a exposição da fiação, garantindo a proteção adequada. 
Desobstruir e corrigir a caixa de passagem elétrica. "
Mapa da patologia,"Telhado Cobertura:  Telhas quebradas e possível presença de pombos, dentro do telhado. "
Solução recomendada,"Telhado Cobertura: Substituir as telhas danificadas e vedar as aberturas nas telhas. Utilize 
métodos de dissuasão, como dispositivos repelentes, para controlar a presença das aves 
de forma segura"
Mapa da patologia,"RESERVATÓRIO: Ferragens expostas, impermeabilização antiga e água suja."
Solução recomendada,"RESERVATÓRIO: Realizar a substituição ou reparo das ferragens conforme anexo, aplicando uma nova camada de impermeabilização adequada. A impermeabilização deve ser feita com materiais de qualidade, como mantas ou resinas, para evitar infiltrações futuras. Além disso, é fundamental limpar e substituir a água contaminada, garantindo o bom funcionamento do sistema de drenagem e o controle da qualidade da água."
Mapa da patologia,"INCÊNDIO: Hidrantes trancados com cadeado, escada sem corrimão em ambos os lados e complemento no patamar e ausência de sinalização de rota de fuga."
Solução recomendada,"INCÊNDIO: Remover os cadeados dos hidrantes, garantindo acesso livre e imediato em caso de emergência. Instalar corrimão em ambos os lados da escada para segurança, além de complementar o patamar conforme as normas. A sinalização de rotas de fuga deve ser instalada de forma clara e visível, conforme as normas de segurança, para garantir a evacuação rápida e segura."
Mapa da patologia,ESTRUTURA: Fissura em parede junto ao interruptor elétrico.
Solução recomendada,ESTRUTURA: A fissura na parede próxima ao interruptor elétrico deve ser reparada conforme anexo.
Mapa da patologia,INCÊNDIO: Escada sem corrimão em ambos os lados e complemento no patamar e ausência de sinalização de rota de fuga.
Solução recomendada,"INCÊNDIO: Instalar corrimãos adequados de acordo com as normas de segurança, garantindo acessibilidade e proteção aos usuários. O patamar também deve ser complementado para melhorar a circulação. Implementar placas visíveis, com material refletivo, para garantir a segurança em emergências."
Mapa da patologia,"INFILTRAÇÃO: Parede com infiltração do apartamento, com presença de umidade."
Solução recomendada,"INFILTRAÇÃO: A infiltração na parede deve ser tratada com a identificação da origem da umidade, seguido de reparo nas tubulações ou revestimentos, além de a aplicação de selantes impermeabilizantes para evitar novos danos."
Mapa da patologia,"ESTRUTURA: Desplacamento revestimento do concreto, com corrosão das armaduras."
